Tiempo (s),Ángulo (grados),Posición del Carro (m),Velocidad del Carro (m/s),Fuerza (N)
3.36,-0.00031886765948240626,13.96792767597277,4.561867928950668,-2.350132145588349e-05
3.37,-0.0003066300909921887,14.013546354458837,4.561867848606736,-3.2137572671182374e-05
3.38,-0.000294722716254191,14.059165031943948,4.561867748511151,-4.0038234028989315e-05
3.39,-0.00028314397483511744,14.104783708247949,4.561867630400041,-4.724444411339367e-05
3.4,-0.00027189176291431795,14.15040238320706,4.561867495911161,-5.379555171214848e-05
3.41,-0.00026096347972885334,14.196021056672942,4.561867346588223,-5.972917521626465e-05
3.42,-0.00025035607141738343,14.241639728511792,4.561867183885071,-6.50812609047132e-05
3.43,-0.0002400660723761804,14.28725839860349,4.56186700916972,-6.988614008230735e-05
3.44,-0.00023008964423679404,14.332877066840773,4.561866823728258,-7.417658504151551e-05
3.45,-0.00022042261257122238,14.378495733128458,4.561866628768598,-7.7983863841213e-05
3.46,-0.00021106050142678714,14.4241143973827,4.561866425424114,-8.133779386120058e-05
3.47,-0.00020199856578938808,14.469733059530272,4.561866214757129,-8.426679413861863e-05
3.48,-0.00019323182207033054,14.515351719507894,4.561865997762288,-8.67979364668633e-05
3.49,-0.00018475507670852724,14.560970377261592,4.5618657753697995,-8.895699525123594e-05
3.5,-0.00017656295297654556,14.606589032746077,4.5618655484485595,-9.076849611097951e-05
3.5100000000000002,-0.0001686499160757641,14.65220768592417,4.5618653178091515,-9.225576324509912e-05
3.52,-0.00016101029660270922,14.697826336766237,4.561865084206738,-9.344096553837598e-05
3.5300000000000002,-0.00015363831246558327,14.743444985249676,4.561864848343834,-9.434516142903028e-05
3.54,-0.00014652808932699848,14.789063631358406,4.561864610872978,-9.49883425421758e-05
3.5500000000000003,-0.00013967367964598848,14.834682275082399,4.561864372399287,-9.538947608318084e-05
3.56,-0.00013306908038954909,14.880300916417228,4.561864133482922,-9.55665460187231e-05
3.5700000000000003,-0.00012670824948119664,14.925919555363643,4.56186389464144,-9.553659305146617e-05
3.58,-0.0001205851210513262,14.971538191927165,4.561863656352056,-9.531575338927068e-05
3.59,-0.00011469361955156822,15.017156826117702,4.561863419053815,-9.491929634216305e-05
3.6,-0.00010902767279279527,15.062775457949199,4.561863183149663,-9.436166074841699e-05
3.61,-0.00010358122396398804,15.108394087439283,4.561862949008438,-9.365649025658685e-05
3.62,-9.834824268677737e-05,15.154012714608951,4.561862716966769,-9.281666747212175e-05
3.63,-9.332273515817945e-05,15.199631339482261,4.5618624873309015,-9.185434699357206e-05
3.64,-8.849875343181407e-05,15.245249962086046,4.561862260378433,-9.078098735975566e-05
3.65,-8.387040388571923e-05,15.290868582449646,4.561862036359979,-8.960738191832563e-05
3.66,-7.943185492279778e-05,15.336487200604653,4.561861815500757,-8.834368864757281e-05
3.67,-7.5177343947903e-05,15.382105816584675,4.5618615980021096,-8.699945894599897e-05
3.68,-7.110118366361453e-05,15.427724430425105,4.561861384042946,-8.558366541193373e-05
3.69,-6.719776772488295e-05,15.473343042162917,4.561861173781125,-8.4104728643662e-05
3.7,-6.346157579087456e-05,15.518961651836465,4.561860967354767,-8.257054306503765e-05
3.71,-5.988717801061788e-05,15.5645802594853,4.561860764883512,-8.09885018207065e-05
3.72,-5.6469238977330584e-05,15.610198865149997,4.5618605664697105,-7.936552074227372e-05
3.73,-5.320252118469347e-05,15.655817468871993,4.561860372199557,-7.770806142680884e-05
3.74,-5.008188801675255e-05,15.701436070693434,4.561860182144173,-7.602215343949468e-05
3.75,-4.710230630160906e-05,15.747054670657041,4.561859996360634,-7.431341566315211e-05
3.7600000000000002,-4.425884845761503e-05,15.79267326880597,4.561859814892942,-7.258707682829855e-05
3.77,-4.154669425936613e-05,15.838291865183699,4.561859637772954,-7.084799523054238e-05
3.7800000000000002,-3.8961132249439205e-05,15.883910459833912,4.56185946502126,-6.910067766669756e-05
3.79,-3.649756082054246e-05,15.929529052800392,4.561859296648016,-6.734929762100362e-05
3.8000000000000003,-3.4151488991463714e-05,15.97514764412693,4.561859132653733,-6.559771269960822e-05
3.81,-3.191853689904012e-05,16.02076623385723,4.56185897303003,-6.38494813629082e-05
3.8200000000000003,-2.9794436027188127e-05,16.066384822034834,4.561858817760332,-6.210787895117701e-05
3.83,-2.7775029192967956e-05,16.11200340870304,4.56185866682055,-6.037591305307712e-05
3.84,-2.585627030855917e-05,16.157621993904836,4.561858520179705,-5.8656338207935814e-05
3.85,-2.4034223937042328e-05,16.20324057768284,4.5618583778005295,-5.695166998910895e-05
3.86,-2.2305064658884967e-05,16.248859160079242,4.561858239640033,-5.526419846841751e-05
3.87,-2.0665076265128425e-05,16.294477741135744,4.56185810565003,-5.3596001102155686e-05
3.88,-1.911065079234742e-05,16.34009632089352,4.5618579757776425,-5.194895503365006e-05
3.89,-1.7638287413628876e-05,16.385714899393175,4.5618578499657705,-5.0324748853781205e-05
3.9,-1.6244591198996438e-05,16.43133347667471,4.5618577281535355,-4.872489382992576e-05
3.91,-1.4926271757921968e-05,16.476952052777477,4.561857610276699,-4.715073461833073e-05
3.92,-1.368014177582015e-05,16.52257062774016,4.5618574962680505,-4.5603459479483545e-05
3.93,-1.2503115455732321e-05,16.568189201600735,4.561857386057776,-4.408411002560256e-05
3.94,-1.1392206875705321e-05,16.613807774396474,4.5618572795737995,-4.2593590499784456e-05
3.95,-1.0344528271728212e-05,16.659426346163894,4.561857176742108,-4.113267661092692e-05
3.96,-9.357288255493595e-06,16.705044916938764,4.561857077487048,-3.970202395173222e-05
3.97,-8.427789975645956e-06,16.75066348675608,4.561856981731608,-3.830217600069575e-05
3.98,-7.5534292306128825e-06,16.796282055650057,4.561856889397679,-3.6933571723551145e-05
3.99,-6.731692540610202e-06,16.84190062365412,4.5618568004062965,-3.5596552806941366e-05
4.0,-5.960155185885118e-06,16.887519190800898,4.56185671467787,-3.4291370520669675e-05
4.01,-5.236479217785284e-06,16.93313775712222,4.56185663213239,-3.3018192229921056e-05
4.0200000000000005,-4.558411448789025e-06,16.97875632264912,4.561856552689621,-3.177710757338237e-05
4.03,-3.923781427195474e-06,17.024374887411813,4.561856476269285,-3.0568134318183044e-05
4.04,-3.330499401761918e-06,17.069993451439725,4.561856402791225,-2.9391223905309333e-05
4.05,-2.7765542811830784e-06,17.11561201476148,4.561856332175558,-2.8246266697324917e-05
4.0600000000000005,-2.2600115929471667e-06,17.16123057740491,4.561856264342816,-2.713309694660369e-05
4.07,-1.779011445736337e-06,17.20684913939705,4.5618561992140725,-2.605149748452792e-05
4.08,-1.3317664992213964e-06,17.25246770076416,4.561856136711062,-2.5001204154865342e-05
4.09,-9.16559944786136e-07,17.298086261531722,4.561856076756286,-2.3981909999062208e-05
4.1,-5.317435004109627e-07,17.343704821724454,4.5618560192731135,-2.2993269198913295e-05
4.11,-1.757354226751073e-07,17.389323381366314,4.561855964185861,-2.2034900794815953e-05
4.12,1.529814614332873e-07,17.434941940480513,4.561855911419881,-2.1106392184614348e-05
4.13,4.54934917742161e-07,17.480560499077846,4.561855859733401,-2.067459203220868e-05
4.14,7.300722893107916e-07,17.526179057157957,4.561855808011104,-2.0688919159766795e-05
4.15,9.788625286440306e-07,17.57179761472365,4.561855756569341,-2.057670517569286e-05
4.16,1.201896918832447e-06,17.617416171780626,4.5618557056975595,-2.0348712581522027e-05
4.17,1.3998757428114923e-06,17.663034728337212,4.56185565565869,-2.0015548112261403e-05
4.18,1.5735953540852659e-06,17.708653284404107,4.5618556066896625,-1.958761086751626e-05
4.19,1.723935695316765e-06,17.75427183999413,4.561855559002048,-1.9075045816159043e-05
4.2,1.8518483047345509e-06,17.799890395121956,4.561855512782792,-1.8487702560294508e-05
4.21,1.9583448441943136e-06,17.845508949803907,4.561855468195044,-1.7835099165525402e-05
4.22,2.0444861768611605e-06,17.8911275040577,4.561855425379067,-1.7126390886829003e-05
4.23,2.1113720169236767e-06,17.93674605790223,4.5618553844532075,-1.6370343584304695e-05
4.24,2.160744240446857e-06,17.982364611365107,4.561855346287715,-1.526619692185705e-05
4.25,2.1966920326660093e-06,18.02798316450661,4.561855314150483,-1.2854893147683446e-05
4.26,2.2216046232707405e-06,18.073601717376622,4.561855287000972,-1.085980449914046e-05
4.2700000000000005,2.237455394713572e-06,18.119220270016417,4.561855263979383,-9.208635530368202e-06
4.28,2.245874154117986e-06,18.16483882246017,4.5618552443752485,-7.841653607873325e-06
4.29,2.2482068459951156e-06,18.210457374736183,4.561855227601484,-6.709505802633361e-06
4.3,2.245564888229411e-06,18.25607592686791,4.561855213172946,-5.771415165423459e-06
4.3100000000000005,2.2388659345813735e-06,18.301694478874797,4.56185520068872,-4.993690426311349e-06
4.32,2.2281674886645616e-06,18.34731303076415,4.5618551889350405,-4.7014717637011095e-06
4.33,2.2137935307697657e-06,18.392931582542627,4.5618551778477485,-4.434916925392778e-06
4.34,2.1960585616429975e-06,18.4385501342166,4.561855167397517,-4.1800926912817145e-06
4.3500000000000005,2.1752594561708305e-06,18.484168685792163,4.561855157556008,-3.936603459048063e-06
4.36,2.151676231748285e-06,18.529787237275123,4.561855148295854,-3.7040614232540215e-06
4.37,2.125572791073415e-06,18.57540578867103,4.561855139590637,-3.482086752856563e-06
4.38,2.097197639842555e-06,18.62102433998518,4.561855131414868,-3.27030774459573e-06
4.39,2.0667845798530565e-06,18.66664289122262,4.561855123743966,-3.068360940423192e-06
4.4,2.0345533780268887e-06,18.71226144238816,4.561855116554238,-2.875891218530204e-06
4.41,2.0007104118493326e-06,18.75787999348639,4.561855109822858,-2.6925518743622074e-06
4.42,1.965449291777716e-06,18.80349854452167,4.561855103527846,-2.5180046570245632e-06
4.43,1.9289514611268577e-06,18.84911709549815,4.5618550976480465,-2.351919804778829e-06
4.44,1.891386773982123e-06,18.894735646419782,4.561855092163106,-2.1939760477653003e-06
4.45,1.8529140516668495e-06,18.94035419729032,4.561855087053455,-2.043860602077504e-06
4.46,1.8136816183093228e-06,18.985972748113323,4.561855082300282,-1.9012691419877042e-06
4.47,1.7738278160602128e-06,19.031591298892177,4.561855077885517,-1.7659057525993658e-06
4.48,1.7334815004675974e-06,19.077209849630094,4.5618550737918095,-1.6374828888730923e-06
4.49,1.6927625165826508e-06,19.122828400330118,4.5618550700025065,-1.5157212945952908e-06
4.5,1.6517821563145676e-06,19.168446950995133,4.561855066501631,-1.4003499268097984e-06
4.51,1.6106435975591143e-06,19.21406550162787,4.561855063273867,-1.2911058706907407e-06
4.5200000000000005,1.5694423256441614e-06,19.259684052230917,4.561855060304531,-1.1877342334764978e-06
4.53,1.528266537601424e-06,19.305302602806712,4.56185505757956,-1.0899880406800927e-06
4.54,1.4871975297778765e-06,19.350921153357568,4.5618550550854895,-9.976281231958893e-07
4.55,1.4463100693110566e-06,19.39653970388566,4.561855052809432,-9.104229884745256e-07
4.5600000000000005,1.4056727499585178e-06,19.442158254393053,4.5618550507390605,-8.28148696250182e-07
4.57,1.3653483327806398e-06,19.48777680488168,4.561855048862589,-7.505887242536597e-07
4.58,1.3253940721567934e-06,19.533395355353367,4.561855047168755,-6.775338334705074e-07
4.59,1.2858620276312897e-06,19.579013905809834,4.5618550456468,-6.087819183776768e-07
4.6000000000000005,1.2467993620431486e-06,19.624632456252698,4.561855044286455,-5.441378671948448e-07
4.61,1.208248626401673e-06,19.670251006683475,4.561855043077921,-4.834134153078747e-07
4.62,1.170248031975181e-06,19.715869557103595,4.561855042011854,-4.2642698776757127e-07
4.63,1.1328317100254072e-06,19.76148810751439,4.561855041079345,-3.7300354998223304e-07
4.64,1.0960299596217418e-06,19.807106657917107,4.561855040271909,-3.229744547687137e-07
4.65,1.0598694839555662e-06,19.852725208312922,4.561855039581466,-2.761772898588012e-07
4.66,1.0243736155857936e-06,19.898343758702925,4.561855039000326,-2.3245571493603284e-07
4.67,9.895625310046938e-07,19.943962309088135,4.561855038521178,-1.9165931141828414e-07
4.68,9.554534549210504e-07,19.989580859469505,4.561855038137069,-1.536434276884077e-07
4.69,9.220608546518732e-07,20.03519940984792,4.561855037841396,-1.1826902113852317e-07
4.7,8.893966249966883e-07,20.0808179602242,4.56185503762789,-8.540250340078912e-08
4.71,8.574702639548719e-07,20.126436510599106,4.5618550374906,-5.491558921985227e-08
4.72,8.262890396470829e-07,20.172055060973346,4.5618550374238875,-2.668514213892294e-08
4.73,7.958581487793153e-07,20.21767361134757,4.561855037422405,-5.930265587320595e-10
4.74,7.661808669956324e-07,20.263292161722383,4.561855037481091,2.3474045665912647e-08
4.75,7.372586914358827e-07,20.308910712098335,4.561855037595152,4.5624659070279224e-08
4.76,7.090914758231443e-07,20.354529262475936,4.5618550377600595,6.596284297586863e-08
4.7700000000000005,6.816775583824631e-07,20.40014781285565,4.56185503797153,8.458821305850688e-08
4.78,6.550138828897224e-07,20.445766363237905,4.561855038225521,1.01596112461217e-07
4.79,6.290961131463951e-07,20.491384913623087,4.561855038518216,1.1707775427268592e-07
4.8,6.039187411421354e-07,20.537003464011548,4.561855038846017,1.3112035034963156e-07
4.8100000000000005,5.794751891976769e-07,20.582622014403604,4.561855039205534,1.4380725379524964e-07
4.82,5.5575790633637e-07,20.62824056479954,4.5618550395935795,1.5521808641595655e-07
4.83,5.327584591375096e-07,20.673859115199612,4.561855040007152,1.6542886617812723e-07
4.84,5.104676173206246e-07,20.719477665604046,4.561855040443432,1.745121351200332e-07
4.8500000000000005,4.888754342950145e-07,20.765096216013045,4.561855040899775,1.825370822565459e-07
4.86,4.6797132290225966e-07,20.810714766426784,4.561855041373699,1.8956966375262175e-07
4.87,4.4774412657518047e-07,20.85633331684541,4.561855041862881,1.95672722186382e-07
4.88,4.281821861170293e-07,20.901951867269062,4.561855042365146,2.0090609761854017e-07
4.89,4.0927340231616883e-07,20.947570417697847,4.561855042878462,2.0532674366906393e-07
4.9,3.910052945873581e-07,20.993188968131857,4.561855043400934,2.089888349449837e-07
4.91,3.733650558257521e-07,21.038807518571165,4.561855043930794,2.119438708265799e-07
4.92,3.563396036678089e-07,21.08442606901583,4.5618550444663954,2.142407838056035e-07
4.93,3.3991562832455964e-07,21.13004461946589,4.561855045006211,2.159260364434258e-07
4.94,3.240796371617007e-07,21.17566316992138,4.56185504554882,2.1704372060520714e-07
4.95,3.0881799618486427e-07,21.221281720382308,4.5618550460929095,2.1763565077643045e-07
4.96,2.941169685959231e-07,21.26690027084868,4.561855046637263,2.1774146056586017e-07
4.97,2.799627505526139e-07,21.312518821320488,4.56185504718076,2.1739868464200962e-07
4.98,2.663415042934914e-07,21.35813737179771,4.561855047722367,2.1664285204968715e-07
4.99,2.5323938876052856e-07,21.40375592228032,4.561855048261136,2.1550756951208038e-07
5.0,2.406425878488711e-07,21.449374472768284,4.561855048796198,2.1402460109122118e-07
5.01,2.2853733640635093e-07,21.49499302326155,4.561855049326757,2.1222394420683006e-07
5.0200000000000005,2.1690994411842678e-07,21.54061157376007,4.561855049852092,2.101339120280063e-07
5.03,2.057468173819743e-07,21.586230124263786,4.561855050371545,2.0778120266403541e-07
5.04,1.9503447929184392e-07,21.63184867477263,4.561855050884522,2.0519097518324442e-07
5.05,1.8475958783265722e-07,21.677467225286534,4.56185505139049,2.0238691288617743e-07
5.0600000000000005,1.7490895238509062e-07,21.723085775805423,4.561855051888968,1.9939129158600636e-07
5.07,1.6546954864749315e-07,21.768704326329217,4.5618550523795305,1.9622504606813412e-07
5.08,1.5642853205905932e-07,21.814322876857837,4.5618550528618,1.9290782926655135e-07
5.09,1.477732498223968e-07,21.859941427391192,4.561855053335445,1.8945807553702398e-07
5.1000000000000005,1.394912515995385e-07,21.905559977929194,4.561855053800177,1.858930539158169e-07
5.11,1.3157029896812118e-07,21.95117852847175,4.56185505425575,1.8222892502004422e-07
5.12,1.239983737191595e-07,21.99679707901877,4.561855054701952,1.7848079703761557e-07
5.13,1.1676368505666703e-07,22.042415629570154,4.561855055138609,1.7466277124751607e-07
5.14,1.0985467578970889e-07,22.08803418012581,4.561855055565578,1.707879998305688e-07
5.15,1.0326002756055451e-07,22.133652730685636,4.56185505598275,1.668687245616733e-07
5.16,9.696866518966507e-08,22.179271281249537,4.5618550563900415,1.6291632824772995e-07
5.17,9.096976018919905e-08,22.22488983181741,4.561855056787395,1.589413761510995e-07
5.18,8.525273350893012e-08,22.27050838238916,4.561855057174779,1.5495366059948562e-07
5.19,7.980725755583783e-08,22.316126932964682,4.561855057552185,1.5096223558135236e-07
5.2,7.462325755627981e-08,22.361745483543878,4.561855057919623,1.46975462266215e-07
5.21,6.969091229929867e-08,22.407364034126648,4.561855058277126,1.430010431448571e-07
5.22,6.50006543074996e-08,22.452982584712895,4.561855058624741,1.390460566247515e-07
5.23,6.054316948113641e-08,22.498601135302522,4.561855058962534,1.3511699162548227e-07
5.24,5.630939625878245e-08,22.544219685895428,4.5618550592905835,1.3121978126376133e-07
5.25,5.2290524333632456e-08,22.589838236491516,4.561855059608983,1.273598342624314e-07
5.26,4.847799296018448e-08,22.635456787090696,4.561855059917838,1.23542063628251e-07
5.2700000000000005,4.486348888569616e-08,22.681075337692867,4.561855060217265,1.1977091441927435e-07
5.28,4.143894394560129e-08,22.72669388829794,4.5618550605073915,1.1605039378824701e-07
5.29,3.8196532347642363e-08,22.772312438905825,4.561855060788352,1.1238409465315964e-07
5.3,3.512866767612553e-08,22.817930989516427,4.56185506106029,1.0877522073341164e-07
5.3100000000000005,3.2227999645659644e-08,22.86354954012966,4.561855061323357,1.052266111307717e-07
5.32,2.9487410630217497e-08,22.90916809074544,4.561855061577709,1.0174076308952725e-07
5.33,2.6900011989855076e-08,22.954786641363675,4.5618550618235085,9.831985248061874e-08
5.34,2.445914021875652e-08,23.000405191984285,4.561855062060923,9.496575428577441e-08
5.3500000000000005,2.2158352942635374e-08,23.046023742607186,4.561855062290123,9.168006535766041e-08
5.36,1.9991424772032484e-08,23.0916422932323,4.561855062511283,8.846411716556478e-08
5.37,1.7952343039891977e-08,23.137260843859547,4.561855062724581,8.531899627953293e-08
5.38,1.6035303448394296e-08,23.18287939448885,4.561855062930195,8.224556576490916e-08
5.39,1.4234705624074113e-08,23.228497945120132,4.561855063128306,7.924447383119423e-08
5.4,1.2545148604844067e-08,23.274116495753322,4.561855063319096,7.631617067455706e-08
5.41,1.0961426280688891e-08,23.31973504638835,4.561855063502748,7.346092714115865e-08
5.42,9.478522792307943e-09,23.365353597025145,4.561855063679445,7.067884519682194e-08
5.43,8.091607896462117e-09,23.41097214766364,4.56185506384937,6.796986794149857e-08
5.44,6.796032323306511e-09,23.456590698303767,4.561855064012704,6.53337978173901e-08
5.45,5.5873231257156145e-09,23.502209248945462,4.56185506416963,6.277030480260283e-08
5.46,4.46117903173529e-09,23.547827799588667,4.561855064320327,6.027893688081791e-08
5.47,3.4134658107017763e-09,23.593446350233318,4.561855064464975,5.785913096616424e-08
5.48,2.4402116641869576e-09,23.639064900879355,4.56185506460375,5.55102242832946e-08
5.49,1.537602645433258e-09,23.684683451526723,4.561855064736829,5.323146210583761e-08
5.5,7.019781142792596e-10,23.730302002175367,4.561855064864384,5.102200595005276e-08
5.51,-7.017376929972738e-11,23.775920552825234,4.561855064986586,4.888093994767322e-08
5.5200000000000005,-7.81795369482123e-10,23.821539103476276,4.56185506510414,4.702163504610854e-08
5.53,-1.4319786927262655e-09,23.867157654128498,4.561855065222067,4.7170668969430114e-08
5.54,-2.0216780447399053e-09,23.912776204781895,4.561855065339622,4.702191727836619e-08
5.55,-2.552138301718374e-09,23.95839475543646,4.561855065456122,4.660000782119439e-08
5.5600000000000005,-3.024864210448248e-09,24.00401330609217,4.561855065570945,4.592926346017846e-08
5.57,-3.441590566703835e-09,24.049631856749006,4.561855065683528,4.503357415952602e-08
5.58,-3.80425336571342e-09,24.09525040740694,4.561855065793369,4.393629365430803e-08
5.59,-4.114962040159292e-09,24.14086895806594,4.56185506590002,4.266013384336266e-08
5.6000000000000005,-4.375972854664231e-09,24.18648750872597,4.561855066003088,4.122708239755203e-08
5.61,-4.5896635313092845e-09,24.232106059386993,4.5618550661022335,3.9658325830454485e-08
5.62,-4.758509159305491e-09,24.277724610048963,4.561855066197169,3.797418576994375e-08
5.63,-4.8850594374109235e-09,24.32334316071184,4.561855066287654,3.619406251301583e-08
5.64,-4.977987118014158e-09,24.368961711375498,4.561855066365844,3.127594041247904e-08
5.65,-5.04380494742043e-09,24.414580262039816,4.5618550664318125,2.638754033587674e-08
5.66,-5.087351542529725e-09,24.460198812704693,4.561855066487668,2.2342266816466434e-08
5.67,-5.112623198849052e-09,24.505817363370046,4.561855066535152,1.8993678315411916e-08
5.68,-5.122920282564729e-09,24.551435914035803,4.561855066575704,1.6220780962755584e-08
5.69,-5.120968186150058e-09,24.59705446470191,4.561855066610512,1.3923604439420147e-08
5.7,-5.109017258517796e-09,24.642673015368313,4.561855066640561,1.2019552614716522e-08
5.71,-5.08792260230472e-09,24.68829156603499,4.561855066667926,1.0945984084576029e-08
5.72,-5.058176101894267e-09,24.733910116701928,4.561855066693747,1.0328401967931012e-08
5.73,-5.020509798090247e-09,24.77952866736911,4.561855066718092,9.737890319098814e-09
5.74,-4.975614898437063e-09,24.82514721803652,4.561855066741026,9.173542828880228e-09
5.75,-4.9241435520750275e-09,24.870765768704146,4.561855066762612,8.634468664979273e-09
5.76,-4.866710567772855e-09,24.916384319371975,4.561855066782911,8.119793382409106e-09
5.7700000000000005,-4.803895063726527e-09,24.962002870039996,4.561855066801983,7.628665751537097e-09
5.78,-4.736242072254568e-09,25.007621420708194,4.561855066819883,7.160249109227569e-09
5.79,-4.664264084270374e-09,25.05323997137656,4.561855066836667,6.713726821277842e-09
5.8,-4.588442538513725e-09,25.098858522045084,4.561855066852388,6.28830228241817e-09
5.8100000000000005,-4.509229257767337e-09,25.144477072713755,4.561855066867096,5.883198461108683e-09
5.82,-4.427047841158964e-09,25.190095623382565,4.561855066880841,5.4976538027122445e-09
5.83,-4.342294991219227e-09,25.235714174051502,4.561855066893668,5.130932243960609e-09
5.84,-4.2553418060578345e-09,25.281332724720556,4.561855066905624,4.782311832879154e-09
5.8500000000000005,-4.166535014940902e-09,25.326951275389725,4.561855066916752,4.451092467237995e-09
5.86,-4.076198168895028e-09,25.372569826058996,4.561855066927093,4.136593163333891e-09
5.87,-3.984632789201177e-09,25.418188376728363,4.561855066936688,3.838150235178186e-09
5.88,-3.892119464567079e-09,25.46380692739782,4.561855066945576,3.555121846526865e-09
5.89,-3.798918912694043e-09,25.509425478067357,4.561855066953793,3.286882093241413e-09
5.9,-3.705272994242725e-09,25.55504402873697,4.5618550669613755,3.03282555531888e-09
5.91,-3.6114056885204234e-09,25.600662579406652,4.561855066968357,2.7923645656738127e-09
5.92,-3.517524027241735e-09,25.6462811300764,4.561855066974769,2.564930575747257e-09
5.93,-3.423818997119789e-09,25.691899680746207,4.561855066980645,2.3499696034766523e-09
5.94,-3.330466391928216e-09,25.737518231416068,4.561855066986012,2.146950882152991e-09
5.95,-3.2376276430703856e-09,25.78313678208598,4.5618550669909,1.9553554803455794e-09
5.96,-3.145450606526808e-09,25.828755332755932,4.561855066995337,1.7746840403531769e-09
5.97,-3.05407031740614e-09,25.874373883425925,4.561855066999348,1.6044540469859352e-09
5.98,-2.9636097127681575e-09,25.919992434095953,4.561855067002958,1.4441989171593697e-09
5.99,-2.8741803245624167e-09,25.965610984766016,4.561855067006192,1.293467089488333e-09
6.0,-2.7858829363747753e-09,26.011229535436108,4.561855067009072,1.1518252107080742e-09
6.01,-2.6988082156945924e-09,26.056848086106225,4.561855067011619,1.0188535836441393e-09
6.0200000000000005,-2.613037316546053e-09,26.102466636776363,4.5618550670138545,8.941475328213952e-10
6.03,-2.5286424539185415e-09,26.148085187446522,4.561855067015798,7.773174044640236e-10
6.04,-2.4456874523089106e-09,26.193703738116696,4.561855067017468,6.679876560895014e-10
6.05,-2.3642282655501804e-09,26.239322288786884,4.561855067018882,5.657982221176233e-10
6.0600000000000005,-2.284313480120778e-09,26.284940839457086,4.561855067020058,4.703990514343889e-10
6.07,-2.2059847834234194e-09,26.330559390127295,4.561855067021012,3.8145784584315886e-10
6.08,-2.129277420613824e-09,26.37617794079751,4.561855067021759,2.9865095600446575e-10
6.09,-2.054220617215473e-09,26.421796491467735,4.5618550670223135,2.216720302931915e-10
6.1000000000000005,-1.9808379925643152e-09,26.46741504213796,4.561855067022689,1.5022245553536887e-10
6.11,-1.909147947300129e-09,26.513033592808192,4.561855067022899,8.401681944429351e-11
6.12,-1.8391640288548022e-09,26.558652143478422,4.561855067022956,2.2782910620523464e-11
6.13,-1.7708952806752865e-09,26.604270694148653,4.561855067022871,-3.374101266617758e-11
6.140000000000001,-1.704346576392811e-09,26.64988924481888,4.561855067022656,-8.580758808586869e-11
6.15,-1.6395189338171642e-09,26.695507795489103,4.561855067022322,-1.3365807323338474e-10
6.16,-1.5764098096330312e-09,26.741126346159323,4.561855067021878,-1.775218904253268e-10
6.17,-1.5150133825798393e-09,26.786744896829536,4.561855067021334,-2.1762026832413733e-10
6.18,-1.455320817541887e-09,26.83236344749974,4.561855067020699,-2.5416351072004335e-10
6.19,-1.3973205243213362e-09,26.87798199816994,4.56185506701998,-2.873569141701787e-10
6.2,-1.340998384843457e-09,26.92360054884013,4.561855067019187,-3.173893879233478e-10
6.21,-1.2863379890101329e-09,26.969219099510315,4.5618550670183255,-3.4444984122836507e-10
6.22,-1.233320835181299e-09,27.01483765018049,4.561855067017404,-3.6871034082270497e-10
6.23,-1.1819265381828421e-09,27.060456200850652,4.5618550670164275,-3.9034204303783223e-10
6.24,-1.1321330137352173e-09,27.106074751520804,4.561855067015403,-4.0950472412998383e-10
6.25,-1.083916653603092e-09,27.151693302190946,4.561855067014338,-4.263504219042443e-10
6.26,-1.037252493726935e-09,27.197311852861077,4.561855067013235,-4.410257117295927e-10
6.2700000000000005,-9.921143685640157e-10,27.242930403531197,4.561855067012101,-4.536689753208446e-10
6.28,-9.484750617032084e-10,27.288548954201307,4.56185506701094,-4.6441449756573773e-10
6.29,-9.063064348320337e-10,27.334167504871406,4.561855067009757,-4.733847280737699e-10
6.3,-8.655795619462824e-10,27.37978605554149,4.561855067008556,-4.807012060484258e-10
6.3100000000000005,-8.262648490642378e-10,27.425404606211565,4.56185506700734,-4.864781874450444e-10
6.32,-7.883321419548014e-10,27.471023156881625,4.561855067006112,-4.908217345647991e-10
6.33,-7.517508352128469e-10,27.516641707551674,4.561855067004878,-4.938360888968302e-10
6.34,-7.16489965928674e-10,27.56226025822171,4.561855067003639,-4.956172982761117e-10
6.3500000000000005,-6.825183052706128e-10,27.607878808891734,4.561855067002398,-4.962577689135459e-10
6.36,-6.49804441442122e-10,27.653497359561744,4.561855067001158,-4.958444445839248e-10
6.37,-6.18316859802376e-10,27.699115910231743,4.561855066999922,-4.944610826409773e-10
6.38,-5.88024010591599e-10,27.74473446090173,4.5618550669986915,-4.921841571902838e-10
6.390000000000001,-5.588943823730661e-10,27.790353011571703,4.5618550669974685,-4.890905975404368e-10
6.4,-5.308965544774419e-10,27.835971562241667,4.561855066996255,-4.852468633308129e-10
6.41,-5.039992573773864e-10,27.881590112911617,4.5618550669950535,-4.807198694038005e-10
6.42,-4.781714248000657e-10,27.927208663581556,4.561855066993864,-4.755724337747047e-10
6.43,-4.5338224063037753e-10,27.972827214251485,4.561855066992689,-4.698632776317469e-10
6.44,-4.2960118154779713e-10,28.0184457649214,4.56185506699153,-4.6364748053907385e-10
6.45,-4.0679805422976566e-10,28.064064315591303,4.561855066990388,-4.569760252337484e-10
6.46,-3.849430337734511e-10,28.109682866261195,4.5618550669892635,-4.4989898404681584e-10
6.47,-3.640066913337336e-10,28.155301416931078,4.561855066988158,-4.424605116701985e-10
6.48,-3.439600287528373e-10,28.20091996760095,4.5618550669870706,-4.3470612840484895e-10
